Sudanese presidential adviser Mustafa Ismail will meet government and opposition leaders after talks with Syrian officials in Damascus . 	 B-gpe O O B-per I-per O O O O O O O O O B-gpe O O B-geo O
Arab League Secretary-General Amr Moussa will join him in Beirut Tuesday . 	 O O O B-per I-per O O O O B-geo B-tim O
Both men held separate talks in Beirut last week . 	 O O O O O O B-geo O O O
Hundreds of thousands of Hezbollah protesters and allies of the Shi'ite militant group attended a rally in central Beirut Sunday . 	 O O O O B-org O O O O O O O O O O O O O B-geo B-tim O
The demonstrators were pressing demands for a national unity government that grants more power to Hezbollah and its allies . 	 O O O O O O O O O O O O O O O B-org O O O O
Ismail told Arabiya television that all parties in Lebanon had agreed to Arab League mediation . 	 B-per O O O O O O O B-geo O O O O O O O
South Africa 's public sector unions are threatening to strike during the World Cup because of a wage dispute . 	 B-geo I-geo O O O O O O O O O O O O O O O O O O
A strike would put nurses and police officers off the job as South Africa hosts one of the world 's biggest sporting events . 	 O O O O O O O O O O O O B-geo I-geo O O O O O O O O O O
Other South African unions have taken advantage of the World Cup to demand and receive significant pay increases . 	 O B-geo B-gpe O O O O O O O O O O O O O O O O
The public sector unions are demanding an 8.5 percent pay increase . 	 O O O O O O O O O O O O
The government has offered 6.2 percent . 	 O O O O O O O
They say the attackers then fled in cars and on motorcycles . 	 O O O O O O O O O O O O
Officials say some of the casualties were truck drivers . 	 O O O O O O O O O O
One driver says he was sitting inside his truck when the attack began and heard the gunmen saying """" kill the drivers """" and not to let anyone escape . 	 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Officials are investigating and surveying the damage as the charred trucks sit jumbled together at the depot . 	 O O O O O O O O O O O O O O O O O O
It added that the group may have been held for a ransom demand . 	 O O O O O O O O O O O O O O
Russian officials say drawings by an acclaimed Russian artist worth millions of dollars have vanished from a state archive . 	 B-gpe O O O O O O B-gpe O O O O O O O O O O O O
Authorities said Tuesday that about 2000 drawings by avant-garde artist and architect Yakov Chernikhov are missing from the state archive of literature and art . 	 O O B-tim O O O O O O O O O B-per I-per O O O O O O O O O O O
Officials say 274 drawings have been found with antiques dealers and will be returned . 	 O O O O O O O O O O O O O O O
This is the second major art theft announced in Russia in the past week . 	 O O O O O O O O O B-geo O O B-tim O O
Doctors at Jerusalem 's Hadassah Hospital have inserted a feeding tube into the stomach of Israeli Prime Minister Ariel Sharon . 	 O O B-org I-org I-org I-org O O O O O O O O O B-gpe B-per O B-per I-per O
It did not say why the operation was necessary . 	 O O O O O O O O O O
One stroke expert says the procedure is recommended when patients are not expected to make a swift recovery . 	 O O O O O O O O O O O O O O O O O O O
Mr. Sharon suffered a massive stroke on January 4 . 	 B-per I-per O O O O O B-tim I-tim O
Surgical teams at the hospital operated twice on the prime minister to reduce swelling in the brain . 	 O O O O O O O O O O O O O O O O O O
Mr. Sharon did open his eyes briefly . 	 B-per I-per O O O O O O
Deputy prime minister Ehud Olmert is serving as acting prime minister . 	 O O O B-per I-per O O O O O O O
A Lebanese prosecutor has charged a retired general and three other people with spying for Israel . 	 O B-gpe O O O O O O O O O O O O O B-geo O
The fourth suspect remains at large . 	 O O O O O O O
The United Nations says about 20000 people have crossed into Uganda to escape fighting in the eastern Democratic Republic of Congo . 	 O B-org I-org O O O O O O O B-geo O O O O O O B-geo I-geo I-geo I-geo O
The fighting erupted Thursday when forces loyal to renegade DRC Army General Laurent Nkunda occupied several towns and villages . 	 O O O B-tim O O O O O B-org I-org I-org I-org I-org O O O O O O
The fighting is around the town of Rutshuru in North Kivu province . 	 O O O O O O O B-geo O B-geo I-geo O O
U.N. and government troops have been trying to subdue various rebel and militia groups in the area in preparation for nationwide elections later this year . 	 B-org O O O O O O O O O O O O O O O O O O O O O B-tim O O O
A United Nations Human Rights Council investigation has criticized Israel 's military for attacking civilians in Lebanon during the conflict with Hezbollah earlier this year . 	 O B-org I-org I-org I-org I-org O O O B-geo O O O O O O B-geo O O O O B-org B-tim O O O
The report also accused Hezbollah militants of using United Nations officials as human shields to launch attacks against Israeli forces in Lebanon . 	 O O O O B-org O O O B-org I-org O O O O O O O O B-gpe O O B-geo O
But the inquiry did not include a mandate to study Hezbollah actions in the conflict . 	 O O O O O O O O O O B-org O O O O O
Fiat chief Luca Cordero di Montezemolo told Italy 's Corriere della Sera newspaper that Opel is an """" ideal partner . """" 	 B-org O B-per I-per I-per I-per O B-org I-org I-org I-org I-org O O B-org O O O O O O O
He said a takeover would be an """" extraordinary opportunity . """" 	 O O O O O O O O O O O O
Opel has been suffering through the world economic crisis along with many other global automakers . 	 B-org O O O O O O O O O O O O O O O
But the German government says it has no plans to offer direct help to Opel . 	 O O B-gpe O O O O O O O O O O O B-org O
U.S. military prosecutors have filed terror-related charges against an Afghan detainee accused of launching missiles toward U.S.-occupied areas in Afghanistan several years ago . 	 B-geo O O O O O O O O B-gpe O O O O O O O O O B-geo B-tim O O O
The charge must be approved by the Defense Department before Kamin can be tried . 	 O O O O O O O B-org I-org O B-per O O O O
Kamin allegedly trained at an al-Qaida camp . 	 B-per O O O O B-org O O
He is also accused of conducting surveillance on U.S. military bases . 	 O O O O O O O O B-geo O O O
The Guantanamo facility holds at least 275 terror suspects captured in Afghanistan and elsewhere . 	 O B-geo O O O O O O O O O B-geo O O O
Cuba 's government says it will raise pension payments to retirees and increase the salaries of some government workers . 	 B-org O O O O O O O O O O O O O O O O O O O
Sunday 's announcement says the pay hikes will target those workers who earn the least amount of money . 	 B-tim O O O O O O O O O O O O O O O O O O
A statement from the government says the increases will apply to pensioners and some employees who work in the Cuban court system . 	 O O O O O O O O O O O O O O O O O O O B-gpe O O O
It says other workers will have to wait for pay increases because the country """" does n't have the necessary resources at the moment . """" 	 O O O O O O O O O O O O O O O O O O O O O O O O O O
The move comes after much speculation that pay hikes were coming . 	 O O O O O O O O O O O O
New Cuban President Raul Castro has spoken publicly about making changes to the government 's salary structure . 	 O B-gpe B-per I-per I-per O O O O O O O O O O O O O
The White House says it is renewing a U.S. ban on trade with Burma because it says the actions and policies of Rangoon 's military government are hostile to U.S. interests . 	 O B-org I-org O O O O O B-geo O O O O B-geo O O O O O O O O B-geo O O O O O O B-geo O O
A White House statement Tuesday said the ban enacted in 1997 has been renewed for another year because Burma 's military government is committing large-scale repression of the Burmese democratic opposition . 	 O B-org I-org O B-tim O O O O O B-tim O O O O O O O B-geo O O O O O O O O O B-gpe O O O
Burmese authorities Tuesday doubled the reward for anyone giving information leading to the bombers ' arrests . 	 B-gpe O B-tim O O O O O O O O O O O O O O
The new reward equals nearly $ 11000 . 	 O O O O O O O O
A declassified letter from a U.S. congressional leader suggests the National Security Agency ( NSA ) may have begun domestic eavesdropping without specific permission from President Bush . 	 O O O O O B-geo O O O O B-org I-org I-org O B-org O O O O O O O O O O B-per I-per O
General Hayden replied later that month that he used only """" his authorities """" to adjust NSA information-collecting and reporting policies . 	 B-per I-per O B-tim I-tim O O O O O O O O O O O B-org O O O O O
Parts of both letters were edited for security reasons . 	 O O O O O O O O O O
Newspaper reports revealed the domestic spying program last month . 	 O O O O O O O O O O
Critics say the operation disregards U.S. privacy law . 	 O O O O O B-geo O O O
The military says helicopters provided air support as Pakistani ground troops pushed from the strategic town of Kotkai and moved deeper into South Waziristan along the Afghan border . 	 O O O O O O O O B-gpe O O O O O O O O B-geo O O O O B-geo I-geo O O B-gpe O O
Kotkai is the hometown of Taliban chief Hakimullah Mehsud . 	 B-geo O O O O B-org O B-org I-org O
Officials say the bomber detonated his explosives when police stopped his car for a search . 	 O O O O O O O O O O O O O O O O
Police say they detained another man who had been in the car but left the vehicle before the bomb exploded . 	 O O O O O O O O O O O O O O O O O O O O O
It says six soldiers died in what officials are calling an accident . 	 O O O O O O O O O O O O O
A senior leader for the Palestinian militant group Hamas is in Egypt to resume talks on the future of Egypt 's border with the Hamas-controlled Gaza Strip . 	 O O O O O B-gpe O O B-org O O B-geo O O O O O O O B-geo O O O O O B-geo I-geo O
Palestinian and Egyptian security sources say Mahmoud al-Zahar crossed into Egypt Thursday with a small delegation of Hamas officials . 	 B-gpe O B-gpe O O O B-per I-per O O B-geo B-tim O O O O O B-org O O
They say the delegation will meet with Egyptian security officials in the Mediterranean coastal town of El~Arish for talks on the border situation . 	 O O O O O O O B-gpe O O O O B-geo O O O B-geo O O O O O O O
Hundreds of thousands of Palestinians streamed into Egypt to buy food and supplies after Hamas militants blew up a section of the border wall last month in response to an Israeli blockade of Gaza . 	 O O O O B-gpe O O B-geo O O O O O O B-org O O O O O O O O B-tim O O O O O O B-gpe O O B-geo O
Egyptian forces resealed the barrier February 3 . 	 B-gpe O O O O B-tim I-tim O
Zahar met with Egyptian authorities in Cairo earlier this month to discuss ways to restore control at the Gaza border . 	 B-per O O B-gpe O O B-geo O O O O O O O O O O O B-geo O O
Egypt has since said it will no longer tolerate Palestinians trying to enter the country illegally through the border . 	 B-org O O O O O O O O B-gpe O O O O O O O O O O
The presidential election tally has Mr. Nastase ahead of Mr. Basescu 40 to 34 percent . 	 O O O O O B-per I-per O O B-per B-org O O O O O
The two candidates are scheduled to face each other in a runoff election on December 12 . 	 O O O O O O O O O O O O O O B-tim I-tim O
The death toll from Saturday 's roof collapse in southern Poland has risen to 65 as rescue workers pulled three more bodies from the wreckage . 	 O O O O B-tim O O O O B-geo I-geo O O O O O O O O O O O O O O O
At least 160 other people were injured . 	 O O O O O O O O
About 500 people from across Europe were in a large exhibition hall in the Katowice area when the building 's snow-covered roof caved in . 	 O O O O O B-geo O O O O O O O O B-geo O O O O O O O O O O
A team of experts is trying to determine why the building collapsed . 	 O O O O O O O O O O O O O
Polish authorities blame the weight of the snow on the roof . 	 B-gpe O O O O O O O O O O O
But the minority leader said they will fight the President 's plans on Social Security if he proposes to privatize the system or cut benefits . 	 O O O O O O O O O B-per O O O B-org I-org O O O O O O O O O O O
Ms. Pelosi proposed a nationwide transportation construction bill that she said would create 1.7 million new jobs . 	 B-per I-per O O O O O O O O O O O O O O O O
An independent polling firm in Venezuela says President Hugo Chavez is gaining support for a February 15 referendum that would abolish term limits and allow him to seek re-election indefinitely . 	 O O O O O B-geo O B-per I-per I-per O O O O O B-tim I-tim O O O O O O O O O O O O O O
The Datanalisis firm says a survey of 1300 people indicates that more than 51 percent of voters support a constitutional amendment to end term limits for all elected officials . 	 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The current constitution bans the president from running again when his term ends in 2012 . 	 O O O O O O O O O O O O O O B-tim O
Mr. Chavez was first elected in 1998 . 	 B-per I-per O O O O B-tim O
He won approval for a new constitution the following year . 	 O O O O O O O O O O O
Georgian President Mikhail Saakashvili is expected in Kiev Friday to take part in a New Year 's Eve celebration rally with Ukraine 's apparent president-elect Viktor Yushchenko and his supporters . 	 B-gpe B-per I-per I-per O O O B-geo B-tim O O O O O B-tim I-tim I-tim I-tim O O O B-geo O O O B-per I-per O O O O
Mr. Saakashvili came to power in January after accusing his country 's government of electoral fraud and mounting a protest movement that forced then-Georgian leader Eduard Shevardnadze out of power . 	 B-per I-per O O O O B-tim O O O O O O O O O O O O O O O O O O B-per I-per O O O O
Mr. Yushchenko 's supporters have cited Mr. Saakashvili 's """" rose revolution """" as an inspiration for their own movement . 	 B-per B-org O O O O B-per I-per O O O O O O O O O O O O O
But a spokesman for the prime minister says he will not concede the election . 	 O O O O O O O O O O O O O O O
An influential Iranian cleric is calling on Muslim nations to help Lebanon 's Hezbollah guerrillas in their fight against Israel . 	 O O B-gpe O O O O B-org O O O B-geo O B-org O O O O O B-geo O
Iran says it provides only moral and diplomatic support for the Shi'ite Islamic group . 	 B-gpe O O O O O O O O O O B-org I-org O O
The Olympic flame was carried by more than 10000 torchbearers in a 64-day journey that covered 11300 kilometers . 	 O O O O O O O O O O O O B-tim O O O O O O
The flame was lit at Olympia in Greece two months ago . 	 O O O O O B-geo O B-geo B-tim O O O
It was received by the City Police Band before being carried to the city center . 	 O O O O O O O O O O O O O O O O
But the identity of person who will light the Olympic cauldron on Friday remains a tightly guarded secret . 	 O O O O O O O O O O O O B-tim O O O O O O
The games end February 26 . 	 O O O B-tim I-tim O
Togo 's election commission says ruling party candidate Faure Gnassingbe is the winner of Sunday 's presidential election . 	 B-geo O O O O O O O B-per I-per O O O O B-tim O O O O
It has been labeled """" Plan C """" and it is hoped that it will speed the rescue effort . 	 O O O O O O O O O O O O O O O O O O O O
The 33 men were trapped by a mine cave-in on August 5 . 	 O O O O O O O O O O B-tim I-tim O
But it was not until August 22 that they were discovered alive . 	 O O O O O B-tim I-tim O O O O O O
A White House report has called for changes in the government 's response to disasters such as Hurricane Katrina . 	 O B-org I-org O O O O O O O O O O O O O O B-nat I-nat O
Officials say it hit China 's Fujian province with strong winds and heavy rains . 	 O O O O B-geo O O O O O O O O O O
A woman is missing and feared dead after being washed away by flash floods in the central town of Hoping . 	 O O O O O O O O O O O O O O O O O O O B-geo O
European Union representatives are traveling to the Middle East Sunday in hopes of persuading Israeli and Palestinian leaders to move toward a humanitarian truce in the Gaza Strip . 	 B-org I-org O O O O B-geo I-geo I-geo B-tim O O O O B-gpe O B-gpe O O O O O O O O O B-geo I-geo O
The EU says it is sending Czech Foreign Minister Karel Schwarzenburg along with the EU 's external relations commissioner and Schwarzenburg 's French and Swedish counterparts . 	 O B-org O O O O B-gpe O O B-per I-per O O O B-org O O O O O B-org I-org B-gpe B-org B-gpe O O
It says the team will visit Egypt today before meeting with Israel 's Prime Minister Ehud Olmert and President Shimon Peres in Jerusalem on Monday . 	 O O O O O O B-geo B-tim O O O B-geo O B-per O B-per I-per O B-per I-per I-per O B-geo O B-tim O
The team will then go to the West Bank town of Ramallah and finish up its Middle East trip in Jordan on Tuesday . 	 O O O O O O O B-org I-org O O B-org O O O O B-geo I-geo O O B-gpe O B-tim O
The EU says French President Nicolas Sarkozy will also attend the meeting in Ramallah with Palestinian President Mahmoud Abbas . 	 O B-org O B-gpe B-per I-per I-per O O O O O O B-org O B-gpe B-per I-per I-per O
The European Union is the biggest foreign aid donor to the Palestinian territories . 	 O B-org I-org O O O O O O O O B-gpe O O
France 's interior minister says at least 10 French citizens are in Iraq ready to become suicide bombers . 	 B-geo O O O O O O O B-gpe O O O B-geo O O O O O O
Nicolas Sarkozy told France-3 television Monday that French intelligence has lost track of at least 10 young Frenchmen who have gone to Iraq . 	 B-per I-per O O O B-tim O B-gpe O O O O O O O O O O O O O O B-geo O
He said 10 others have died in combat or suicide bombings or are prisoners of the U.S. led coalition . 	 O O O O O O O O O O O O O O O O B-geo O O O
France has no soldiers in Iraq . 	 B-geo O O O O B-geo O
Mr. Sarkozy said a French citizen who suddenly goes to Afghanistan for three months should account for his travels . 	 B-per I-per O O B-gpe O O O O O B-geo O B-tim O O O O O O O
The United Nations has certified the list of registered voters in the Ivory Coast ahead of next month 's presidential elections . 	 O B-org I-org O O O O O O O O O B-geo I-geo O O O O O O O O
The Ivory Coast presidential election is set for October 31 . 	 O B-geo I-geo O O O O O B-tim I-tim O
The election has been postponed multiple times during the past five years due in part to disputes about the nationality of names listed on the official voters ' list . 	 O O O O O O O O O B-tim I-tim O B-tim O O O O O O O O O O O O O O O O O
The U.S. Environmental Protection Agency celebrated Earth Day this week in Washington ( 22 April ) by showcasing environmentally friendly new designs that could be the wave of the future . 	 O B-org I-org I-org I-org O B-eve I-eve O O O B-geo O B-tim I-tim O O O O O O O O O O O O O O O O
Producer Zulima Palacio prepared this report . 	 O B-per I-per O O O O
A prominent human rights group says Hamas militants committed war crimes when they launched rocket attacks against Israel . 	 O O O O O O B-org O O O O O O O O O O B-geo O
A Human Rights Watch spokesman said Hamas rocket attacks that targeted Israeli citizens were """" unlawful and unjustifiable """" . 	 O B-org I-org I-org O O B-org O O O O B-gpe O O O O O O O O
It also says militants that launched rockets from densely populated areas placed Gaza civilians at risk of Israeli counter strikes . 	 O O O O O O O O O O O O B-org O O O O B-gpe O O O
Human Rights Watch and other rights groups have repeatedly accused Israel of committing war crimes . 	 B-org I-org I-org O O O O O O O B-geo O O O O O
At least 1300 Palestinians and 13 Israelis were killed during the Israeli offensive . 	 O O O B-gpe O O B-gpe O O O O B-gpe O O
The exchange between al-Faisal and U.S. diplomat David Satterfield took place days after Hezbollah had briefly seized control of large sections of Beruit during fighting with pro-government supporters . 	 O O O O O B-geo O B-per I-per O O O O B-org O O O O O O O O B-geo O O O O O O
The U.S. responded by questioning the political and military feasibility of the plan . 	 O B-geo O O O O O O O O O O O O
Scientists working on the Phoenix Mars project said Thursday they plan to launch the $ 386 million spacecraft in August 2007 and land 10 months later . 	 O O O O B-eve I-eve O O B-tim O O O O O O O O O O B-tim I-tim O O B-tim O B-tim O
The probe will use its long robotic arm to dig into the ice and terrain to gather soil samples near the arctic surface . 	 O O O O O O O O O O O O O O O O O O O O O O O O
An earlier mission called Mars Odyssey first detected icy soil at the north pole of Mars in 2002 . 	 O O O O B-eve I-eve O O O O O O O O O B-geo O B-tim O
The U.S. military in Iraq says coalition forces have captured a suspected terrorist with close ties to Iran 's elite Quds force . 	 O B-geo O O B-geo O O O O O O O O O O O O B-geo O O O O O
The statement said the suspect also is believed to have facilitated the flow of sophisticated roadside bombs into Iraq from Iran to be used against coalition forces . 	 O O O O O O O O O O O O O O O O O O B-geo O B-geo O O O O O O O
The bombs - known as explosively formed projectiles or EFPs - can penetrate armor . 	 O O O O O O O O O O O O O O O
Iran has denied U.S. charges that it is providing weapons and training to Shi'ite militants in Iraq . 	 B-org O O B-geo O O O O O O O O O B-org O O B-geo O
Both sides have said they are ready for a second round of talks on Iraq . 	 O O O O O O O O O O O O O O B-geo O
Venezuelan President Hugo Chavez has arrived in Syria for a three-day diplomatic visit . 	 B-gpe B-per I-per I-per O O O B-geo O O B-tim O O O
Syrian state media say President Bashar al-Assad met Mr. Chavez Tuesday at the airport in Damascus . 	 B-gpe O O O B-per I-per I-per O B-per I-per B-tim O O O O B-geo O
The two leaders are expected to hold talks on bilateral cooperation . 	 O O O O O O O O O O O O
The World Health Organization estimates that between five and 10 percent of us suffer from depression at any given time . 	 O B-org I-org I-org O O O B-tim I-tim O O O O O O O O O O O O
But fewer than a third of those with depression receive appropriate care . 	 O O O O O O O O O O O O O
VOA 's Carol Pearson reports . 	 B-org O B-per I-per O O
The agency that monitors daily images of the Arctic ice pack reports the ice in early September reached its minimum but did not retreat as much this year as last . 	 O O O O O O O O B-geo O O O O O O O B-tim O O O O O O O O O O O O O O
VOA 's Paul Sisco spoke with NASA Ice Science Project chief scientist Jay Zwally about this year 's near record summer melt . 	 B-org O B-per I-per O O B-org I-org I-org I-org O O B-per I-per O O O O O O B-tim I-tim O
Venezuelan President Hugo Chavez is in Havana for talks with Cuban leader Fidel Castro . 	 B-gpe B-per I-per I-per O O B-geo O O O B-gpe O B-per I-per O
The two close allies met at the Palace of the Revolution Tuesday . 	 O O O O O O O B-geo O O O B-tim O
Venezuela provides about one-third of Cuba 's oil . 	 B-geo O O O O B-geo O O O
Mr. Castro has appeared in public in a wheelchair since an accidental fall in October . 	 B-per I-per O O O O O O O O O O O O B-tim O
But he was shown standing next to Mr. Chavez in an official photo taken when he welcomed him at the Havana airport late Monday . 	 O O O O O O O B-per I-per O O O O O O O O O O O B-geo I-geo O B-tim O
Havana has sent hundreds of health care workers and teachers to its South American ally . 	 B-geo O O O O O O O O O O O O B-gpe O O
Seoul police arrested the man Saturday . 	 B-org O O O O B-tim O
They say he is in his late 20s and identified him only as Kim . 	 O O O O O O O B-tim O O O O O B-geo O
Police said the deals involved thousands of dollars . 	 O O O O O O O O O
The broker faces two years . 	 O O O B-tim O O
An Indonesian newspaper is reporting that Indonesian police have arrested a man believed to have played a key role in September 's car bombing outside the Australian Embassy in Jakarta . 	 O B-gpe O O O O B-gpe O O O O O O O O O O O O O B-tim O O O O O B-gpe O O B-geo O
The Tamil Rehabilitation Organization says five aid workers disappeared Tuesday after leaving Batticaloa district by vehicle . 	 O B-org I-org I-org O O O O O B-tim O O B-geo O O O O
The rebels have accused Sri Lankan authorities of being behind the abductions . 	 O O O O B-org I-org O O O O O O O
The authorities say the claims are untrue . 	 O O O O O O O O
Here are prices of some key commodities traded in New York : 	 O O O O O O O O O B-geo I-geo O
Coffee for May delivery fell a bit more than two cents to close at $ 1.224 per pound . 	 O O B-tim O O O O O O O O O O O O O O O O
Cocoa for May delivery fell $ 16 to close at $ 1452 per ton . 	 O O B-tim O O O O O O O O O O O O
Israeli doctors say the condition of former Prime Minister Ariel Sharon has deteriorated more than six months after he fell into a coma . 	 B-gpe O O O O O O B-per I-per I-per I-per O O O O O O O O O O O O O
The hospital in Tel Aviv says doctors are carrying out more tests to determine the appropriate treatment for Mr. Sharon . 	 O O O B-org I-org O O O O O O O O O O O O O B-per I-per O
He went into the coma after suffering a massive brain hemorrhage January 4 . 	 O O O O O O O O O O O B-tim I-tim O
Happy supporters and hostile opponents greeted the Ukrainian leader as he arrived in Donetsk Thursday for a brief visit . 	 O O O O O O O B-gpe O O O O O B-geo B-tim O O O O O
Most area residents backed Mr. Yanukovych in last year 's presidential election . 	 O O O O B-per B-org O O O O O O O
Some politicians even suggested autonomy for eastern Ukraine as the country dealt with months of political uncertainty before and after a flawed November presidential election . 	 O O O O O O O B-geo O O O O O O O O O O O O O O B-tim O O O
Turkey has warned France that ties between the two countries will suffer what it called """" irreparable damage """" if French lawmakers approve a measure making denial of the Armenian genocide 90 years ago a criminal offense . 	 B-gpe O O B-gpe O O O O O O O O O O O O O O O O B-gpe O O O O O O O O B-gpe O B-tim O O O O O O
A law now in effect in Spain offers citizenship to the descendants of Spaniards who fled the country for political reasons . 	 O O O O O O B-geo O O O O O O B-gpe O O O O O O O O
The measure targets families who emigrated during and after the Spanish Civil War and the ensuing dictatorship of General Francisco Franco . 	 O O O O O O O O O O B-gpe B-org I-org O O O O O B-per B-geo I-geo O
Those accepted do not have to renounce their current citizenship . 	 O O O O O O O O O O O
But citizens of communist Cuba must get permission from the Havana government to travel to Spain if they are accepted for Spanish citizenship . 	 O O O O B-geo O O O O O B-geo O O O O B-geo O O O O O B-gpe O O
People in Bangladesh are bracing for a cyclone that will likely make landfall in the next few days . 	 O O B-geo O O O O O O O O O O O O O B-tim O O
Cyclone Nargis is about 1000 kilometers from the southeastern port city of Chittagong . 	 O B-per O O O O O O O O O O B-geo O
Meteorologists are warning the storm could become a powerful Category Four cyclone . 	 O O O O O O O O O O O O O
Authorities are telling residents to stay alert and be prepared to evacuate . 	 O O O O O O O O O O O O O
Farmers in Bangladesh have been in the fields harvesting the crop . 	 O O B-geo O O O O O O O O O
Completing the harvest could take another two weeks . 	 O O O O O O B-tim O O
The cyclone also destroyed roughly two million tons of rice . 	 O O O O O O O O O O O
Spokeswoman Jennifer Pagonis says no one else was hurt in the attack . 	 O B-per I-per O O O O O O O O O O
She says the men stole communications equipment before leaving . 	 O O O O O O O O O O
It is unclear whether the attackers belonged to any of the rebel groups or government-backed militias active in the western Sudanese region . 	 O O O O O O O O O O O O O O O O O O O O B-gpe O O
Violence still plagues Darfur despite a recent peace agreement between the Sudanese government and Darfur rebel groups . 	 O O O B-geo O O O O O O O B-gpe O O B-geo O O O
Some rebels have refused to sign the accord . 	 O O O O O O O O O
A new report from the International Monetary Fund urges officials in Latin America to help the poor cope with rising food prices to help fend off social unrest . 	 O O O O O B-org I-org I-org O O O B-geo I-geo O O O O O O O O O O O O O O O O
The slowing growth rate may help policy makers in the region continue their relatively successful recent efforts to contain inflation . 	 O O O O O O O O O O O O O O O O O O O O O
Colombia has issued a hurricane warning for San Andres and Providencia . 	 B-org O O O O O O B-geo I-geo O B-geo O
A hurricane watch is in effect for Nicaragua 's entire Caribbean coast . 	 O O O O O O O B-geo O O B-geo O O
Tropical Storm Beta is not expected to threaten the United States . 	 O O B-eve O O O O O O B-geo I-geo O
The National Football League playoffs continue Saturday when the Pittsburgh Steelers host the New York Jets and Atlanta takes on Saint Louis . 	 O B-org I-org I-org O O B-tim O O B-org I-org O O B-org I-org I-org O B-org O O B-org I-org O
The Jets are coming off last week 's 20-17 overtime win over the San Diego Chargers . 	 O B-org O O O O O B-tim I-tim O O O O B-org I-org I-org O
The United States has welcomed Ukraine 's decision to invalidate the results of a disputed presidential runoff election . 	 O B-geo I-geo O O B-geo O O O O O O O O O O O O O
The OSCE says Mr. Kubis will seek ways the 55-nation group can help resolve Ukraine 's political situation . 	 O B-org O B-per I-per O O O O O O O O O B-geo O O O O
They agreed to fund the construction of a gas-separation plant near Bolivia 's border with Argentina . 	 O O O O O O O O O O O B-geo O O O B-geo O
Mr. Chavez has been campaigning for more integration of the energy industry in South America . 	 B-per B-geo O O O O O O O O O O O B-geo I-geo O
Bolivia is his last stop on a four-nation tour meant to promote South American energy production . 	 B-geo O O O O O O O O O O O O B-gpe O O O
He announced intentions to buy as much as one-billion-dollars worth of Argentine bonds and guaranteed Uruguay access to Venezuelan oil for decades . 	 O O O O O O O O O O O B-gpe O O O B-geo O O B-gpe O O O O
The United States and Britain have called for international pressure against Syria after a U.N. report implicated Syrian officials in the killing of former Lebanese Prime Minister Rafik Hariri . 	 O B-geo I-geo O B-geo O O O O O O B-geo O O B-geo O O B-gpe O O O O O O B-gpe B-per I-per I-per I-per O
U.S. Secretary of State Condoleezza Rice and British Foreign Secretary Jack Straw made the appeal in a joint interview with British radio on Sunday . 	 B-org B-per I-per I-per I-per I-per O B-gpe B-per I-per I-per I-per O O O O O O O O B-gpe O O B-tim O
Ms. Rice said a firm response is needed . 	 B-per I-per O O O O O O O
The U.N. report also said that Syrian officials gave FALSE testimony to investigators in the case . 	 O B-org O O O O B-gpe O O O O O O O O O O
Syrian officials have denied the allegations . 	 B-gpe O O O O O O
The U.S. House of Representatives has narrowly passed a plan to cut federal spending by nearly $ 40 billion over the next five years . 	 O B-org I-org I-org I-org O O O O O O O O O O O O O O O O O B-tim O O
The bill includes cuts in health care and other social welfare programs . 	 O O O O O O O O O O O O O
Lawmakers approved the measure by a vote of 212-to-206 . 	 O O O O O O O O O O
The measures will be debated by the Senate this week . 	 O O O O O O O B-org O O O
Lawmakers are trying to finish major pieces of legislation before a long holiday recess . 	 O O O O O O O O O O O O O O O
The chairman of Ghana �s independent electoral commission says there is one more constituency yet to be determined before declaring the winner of Sunday �s election run-off . 	 O O O B-geo O O O O O O O O O O O O O O O O O O O B-tim O O O O
Tain is expected to be a stronghold of the opposition NDC . 	 B-geo O O O O O O O O O B-org O
An Australian man has been jailed for more than five years for duping people into sending him millions of dollars in a global Internet scam . 	 O B-gpe O O O O O O O B-tim O O O O O O O O O O O O O O O O
Nick Marinellis pleaded guilty Monday in the New South Wales District Court to 10 counts of fraud for taking part in a hoax called the Nigerian Scam . 	 B-per I-per O O B-tim O O B-org I-org I-org I-org I-org O O O O O O O O O O O O O B-gpe B-eve O
The deception promises people millions from Nigerian bank accounts in return for an """" administration fee . """" 	 O O O O O O B-gpe O O O O O O O O O O O
Prosecutors say Marinellis fleeced his victims of $ 3.8 million . 	 O O B-per O O O O O O O O
Earnings for the three-month period ending in September reflected strong prices for the company 's crude oil and natural gas . 	 O O O B-tim I-tim I-tim I-tim I-tim O O O O O O O O O O O O O
They call the company 's operating performance """" good . """" 	 O O O O O O O O O O O
Conoco is the first of the major U.S. oil companies to report third-quarter earnings . 	 B-org O O O O O O B-geo O O O O O O O
An investment analyst says those companies are also expected to report increased profits . 	 O O O O O O O O O O O O O O
The announcement comes after Georgia 's Foreign Minister Gela Bezhuashvili held talks in Moscow Wednesday with Russian Foreign Minister Sergei Lavrov - the first high-level meeting between the countries since tensions increased over alleged spying . 	 O O O O B-geo O O O B-per I-per O O O B-tim I-tim O B-gpe B-per I-per I-per I-per O O O O O O O O O O O O O O O
Moscow retaliated by cutting all transportation and postal links with Georgia . 	 B-tim O O O O O O O O O B-geo O
